#string_protein_id	preferred_name	protein_size	annotation
1110504.MAGb_7620	mutM	279	Formamidopyrimidine-DNA glycosylase; Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized purines, such as 7,8-dihydro-8-oxoguanine (8-oxoG). Has AP (apurinic/apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'-phosphates. 
1110504.MAGb_7630	pgiB-1	430	Glucose-6-phosphate isomerase; Belongs to the GPI family. Rule:MF_00473, ECO:0000256|RuleBase:RU000612,
1110504.MAGb_7640	pgiB-2	416	Glucose-6-phosphate isomerase
1110504.MAGb_7650	rpsA	115	30S ribosomal protein S1
1110504.MAGb_7660	eno	454	Enolase; Catalyzes the reversible conversion of 2-phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis; Belongs to the enolase family.
1110504.MAGb_7670	tufA	396	Elongation factor Tu; This protein promotes the GTP-dependent binding of aminoacyl- tRNA to the A-site of ribosomes during protein biosynthesis. 
1110504.MAGb_7680	MAGb_7680	134	Uncharacterized protein
1110504.MAGb_7690	MAGb_7690	185	Peptidase_M22 domain-containing protein
1110504.MAGb_7700	gcp	310	tRNA N6-adenosine threonylcarbamoyltransferase; Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine. Is involved in the transfer of the threonylcarbamoyl moiety of threonylcarbamoyl-AMP (TC-AMP) to the N6 group of A37, together with TsaE and TsaB. TsaD likely plays a direct catalytic role in this reaction; Belongs to the KAE1 / TsaD family.
1110504.MAGb_7710	MAGb_7710	623	Hypothetical protein, predicted lipoprotein
1110504.MAGb_7720	ptsG	123	Phosphotransferase system PTS, glucose-specific IIBC component
1110504.MAGb_7730	MAGb_7730	426	Uncharacterized protein
1110504.MAGb_7740	MAGb_7740	74	Uncharacterized protein
1110504.MAGb_7750	MAGb_7750	253	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_7760	trpS	330	Tryptophan--tRNA ligase; Catalyzes the attachment of tryptophan to tRNA(Trp). ; Belongs to the class-I aminoacyl-tRNA synthetase family. 
1110504.MAGb_7770	thrS	582	Threonine--tRNA ligase; Threonyl-tRNA synthetase; Belongs to the class-II aminoacyl-tRNA synthetase family. 
1110504.MAGb_7780	MAGb_7780	143	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_7790	MAGb_7790	462	Hypothetical protein, predicted lipoprotein
1110504.MAGb_7800	p30	266	P30, predicted lipoprotein
1110504.MAGb_7810	MAGb_7810	556	Type III restriction modification system endonuclease subunit, Res
1110504.MAGb_7820	MAGb_7820	145	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_7830	atpB	271	ATP synthase A chain
1110504.MAGb_7840	atpE	75	ATP synthase subunit c; F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation.
1110504.MAGb_7850	atpF	189	ATP synthase subunit b; Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0); Belongs to the ATPase B chain family. Rule:MF_01398, ECO:0000256|RuleBase:RU003848,
1110504.MAGb_7860	atpH	186	ATP synthase subunit delta; F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation.
1110504.MAGb_7870	atpA-2	528	ATP synthase subunit alpha; Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit. 
1110504.MAGb_7880	atpG	287	ATP synthase gamma chain; Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex.
1110504.MAGb_7890	atpD-2	487	ATP synthase subunit beta; Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits.
1110504.MAGb_7900	atpC	137	ATP synthase epsilon chain; Produces ATP from ADP in the presence of a proton gradient across the membrane.
1110504.MAGb_7910	MAGb_7910	304	Hypothetical protein, predicted transmembrane protein
1110504.MAGb_7920	dcm	339	Cytosine-specific methyltransferase
1110504.MAGb_7930	MAGb_7930	54	Uncharacterized protein
1110504.MAGb_7940	MAGb_7940	339	Hypothetical protein, predicted lipoprotein
1110504.MAGb_7970	MAGb_7970	705	Type III restriction modification system endonuclease subunit, Res
1110504.MAGb_7980	CDSG	279	AAA_31 domain-containing protein
1110504.MAGb_7990	MAGb_7990	117	Uncharacterized protein
1110504.MAGb_8000	MAGb_8000	420	Uncharacterized protein
1110504.MAGb_8010	MAGb_8010	571	DUF2326 domain-containing protein
1110504.MAGb_8020	MAGb_8020	81	Uncharacterized protein
1110504.MAGb_8030	MAGb_8030	321	Uncharacterized protein
1110504.MAGb_8040	MAGb_8040	150	DUF4065 domain-containing protein
1110504.MAGb_8050	vpmaX	229	Variable surface lipoprotein X (VpmaX)
1110504.MAGb_8060	vpmaC	312	Variable surface lipoprotein C like protein (VpmaC)
