#string_protein_id	preferred_name	protein_size	annotation
204669.Acid345_3424	ABF42425.1	98	annotation not available
204669.Acid345_3425	ABF42426.1	105	annotation not available
204669.Acid345_3426	ABF42427.1	617	annotation not available
204669.Acid345_3427	xseB	76	Bidirectionally degrades single-stranded DNA into large acid- insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides
204669.Acid345_3428	ABF42429.1	226	annotation not available
204669.Acid345_3429	ABF42430.1	374	annotation not available
204669.Acid345_3430	ABF42431.1	359	annotation not available
204669.Acid345_3431	ABF42432.1	120	annotation not available
204669.Acid345_3432	ABF42433.1	315	Belongs to the FPP/GGPP synthase family. 
204669.Acid345_3433	ABF42434.1	251	annotation not available
204669.Acid345_3434	ABF42435.1	262	annotation not available
204669.Acid345_3435	ABF42436.1	130	annotation not available
204669.Acid345_3436	ABF42437.1	210	annotation not available
204669.Acid345_3437	ABF42438.1	233	Belongs to the UPF0173 family
204669.Acid345_3438	ABF42439.1	123	annotation not available
204669.Acid345_3439	ABF42440.1	584	annotation not available
204669.Acid345_3440	lysA	427	Specifically catalyzes the decarboxylation of meso- diaminopimelate (meso-DAP) to L-lysine
204669.Acid345_3441	ABF42442.1	331	annotation not available
204669.Acid345_3442	ABF42443.1	295	annotation not available
204669.Acid345_3443	ABF42444.1	556	annotation not available
204669.Acid345_3444	ABF42445.1	181	annotation not available
204669.Acid345_3445	mqnD	291	Catalyzes the conversion of cyclic dehypoxanthine futalosine (cyclic DHFL) into 1,4-dihydroxy-6-naphthoate, a step in the biosynthesis of menaquinone (MK, vitamin K2)
204669.Acid345_3446	ABF42447.1	111	annotation not available
204669.Acid345_3447	ABF42448.1	574	annotation not available
204669.Acid345_3448	ABF42449.1	184	Belongs to the sigma-70 factor family. ECF subfamily. 
204669.Acid345_3449	ABF42450.1	114	annotation not available
204669.Acid345_3450	ABF42451.1	406	annotation not available
204669.Acid345_3451	ftsZ	424	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity. 
204669.Acid345_3452	ftsA	413	Cell division protein that is involved in the assembly of the Z ring. May serve as a membrane anchor for the Z ring. 
204669.Acid345_3453	ftsQ	347	Essential cell division protein
204669.Acid345_3454	ABF42455.1	231	annotation not available
204669.Acid345_3455	ABF42456.1	237	annotation not available
204669.Acid345_3456	ABF42457.1	170	annotation not available
204669.Acid345_3457	ABF42458.1	310	annotation not available
204669.Acid345_3458	ABF42459.1	198	annotation not available
204669.Acid345_3459	ABF42460.1	817	annotation not available
204669.Acid345_3460	ABF42461.1	421	annotation not available
204669.Acid345_3461	ABF42462.1	919	annotation not available
204669.Acid345_3462	ABF42463.1	121	annotation not available
204669.Acid345_3463	ABF42464.1	123	annotation not available
204669.Acid345_3464	ABF42465.1	130	annotation not available
204669.Acid345_3465	ABF42466.1	178	annotation not available
204669.Acid345_3466	ABF42467.1	84	annotation not available
204669.Acid345_3467	ABF42468.1	133	annotation not available
204669.Acid345_3468	Hep_Hag	843	annotation not available
204669.Acid345_3469	ABF42470.1	777	annotation not available
204669.Acid345_3470	ABF42471.1	442	annotation not available
204669.Acid345_3471	ABF42472.1	893	annotation not available
204669.Acid345_3472	ABF42473.1	120	annotation not available
204669.Acid345_3473	ABF42474.1	71	annotation not available
204669.Acid345_3474	ABF42475.1	311	annotation not available
204669.Acid345_3475	ABF42476.1	306	annotation not available
204669.Acid345_3476	ABF42477.1	342	annotation not available
204669.Acid345_3477	ABF42478.1	188	annotation not available
204669.Acid345_3478	ABF42479.1	163	annotation not available
204669.Acid345_3479	ABF42480.1	535	annotation not available
204669.Acid345_3480	ABF42481.1	301	annotation not available
204669.Acid345_3481	ABF42482.1	301	annotation not available
204669.Acid345_3482	ABF42483.1	264	annotation not available
204669.Acid345_3483	ABF42484.1	598	annotation not available
204669.Acid345_3484	ABF42485.1	367	annotation not available
204669.Acid345_3485	ABF42486.1	301	annotation not available
204669.Acid345_3486	ABF42487.1	176	annotation not available
204669.Acid345_3487	ABF42488.1	253	annotation not available
204669.Acid345_3488	ABF42489.1	357	annotation not available
204669.Acid345_3489	ABF42490.1	234	annotation not available
204669.Acid345_3490	ABF42491.1	493	annotation not available
204669.Acid345_3491	ABF42492.1	426	Pro-Hyp dipeptidase; Metallo peptidase; MEROPS family M38
204669.Acid345_3492	ABF42493.1	397	Belongs to the thiolase-like superfamily. Thiolase family. 
204669.Acid345_3493	ABF42494.1	683	annotation not available
204669.Acid345_3494	ABF42495.1	93	annotation not available
204669.Acid345_3495	ABF42496.1	369	annotation not available
204669.Acid345_3496	ABF42497.1	437	annotation not available
204669.Acid345_3497	ABF42498.1	472	annotation not available
204669.Acid345_3498	ABF42499.1	194	annotation not available
204669.Acid345_3499	ABF42500.1	397	annotation not available
204669.Acid345_3500	ABF42501.1	823	annotation not available
204669.Acid345_3501	ABF42502.1	356	annotation not available
204669.Acid345_3502	ABF42503.1	228	annotation not available
204669.Acid345_3503	ABF42504.1	1043	annotation not available
204669.Acid345_3504	ABF42505.1	127	annotation not available
204669.Acid345_3505	ABF42506.1	665	annotation not available
204669.Acid345_3506	ABF42507.1	1195	annotation not available
204669.Acid345_3507	ABF42508.1	820	annotation not available
204669.Acid345_3508	ABF42509.1	214	annotation not available
204669.Acid345_3509	ABF42510.1	255	annotation not available
204669.Acid345_3510	ABF42511.1	770	annotation not available
204669.Acid345_3511	ABF42512.1	80	annotation not available
204669.Acid345_3512	ABF42513.1	295	Belongs to the sigma-70 factor family. 
204669.Acid345_3513	ABF42514.1	167	Antioxidant protein with alkyl hydroperoxidase activity. Required for the reduction of the AhpC active site cysteine residues and for the regeneration of the AhpC enzyme activity. 
204669.Acid345_3514	ABF42515.1	494	annotation not available
204669.Acid345_3515	ABF42516.1	434	annotation not available
204669.Acid345_3516	ABF42517.1	401	annotation not available
204669.Acid345_3517	ABF42518.1	225	annotation not available
204669.Acid345_3518	ABF42519.1	106	annotation not available
204669.Acid345_3519	ABF42520.1	987	annotation not available
204669.Acid345_3520	acsA	652	Catalyzes the conversion of acetate into acetyl-CoA (AcCoA), an essential intermediate at the junction of anabolic and catabolic pathways. AcsA undergoes a two-step reaction. In the first half reaction, AcsA combines acetate with ATP to form acetyl-adenylate (AcAMP) intermediate. In the second half reaction, it can then transfer the acetyl group from AcAMP to the sulfhydryl group of CoA, forming the product AcCoA
204669.Acid345_3521	ABF42522.1	636	Catalyzes the conversion of acetate into acetyl-CoA (AcCoA), an essential intermediate at the junction of anabolic and catabolic pathways. AcsA undergoes a two-step reaction. In the first half reaction, AcsA combines acetate with ATP to form acetyl-adenylate (AcAMP) intermediate. In the second half reaction, it can then transfer the acetyl group from AcAMP to the sulfhydryl group of CoA, forming the product AcCoA
204669.Acid345_3522	ABF42523.1	334	annotation not available
204669.Acid345_3523	ABF42524.1	375	Belongs to the glycosyl hydrolase 18 family. 
204669.Acid345_3524	ABF42525.1	126	annotation not available
204669.Acid345_3525	ABF42526.1	966	annotation not available
204669.Acid345_3526	ABF42527.1	408	annotation not available
204669.Acid345_3527	ABF42528.1	116	annotation not available
204669.Acid345_3528	ABF42529.1	77	annotation not available
204669.Acid345_3529	ABF42530.1	262	annotation not available
204669.Acid345_3530	ABF42531.1	302	annotation not available
204669.Acid345_3531	ABF42532.1	400	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family
204669.Acid345_3532	ABF42533.1	455	annotation not available
204669.Acid345_3533	ABF42534.1	305	annotation not available
204669.Acid345_3534	ABF42535.1	238	annotation not available
204669.Acid345_3535	era	324	An essential GTPase that binds both GDP and GTP, with rapid nucleotide exchange. Plays a role in 16S rRNA processing and 30S ribosomal subunit biogenesis and possibly also in cell cycle regulation and energy metabolism
204669.Acid345_3536	ABF42537.1	422	annotation not available
204669.Acid345_3537	ybeY	152	Single strand-specific metallo-endoribonuclease involved in late-stage 70S ribosome quality control and in maturation of the 3' terminus of the 16S rRNA
204669.Acid345_3538	ABF42539.1	359	annotation not available
204669.Acid345_3539	ABF42540.1	229	annotation not available
204669.Acid345_3540	ABF42541.1	135	annotation not available
204669.Acid345_3541	ABF42542.1	644	annotation not available
204669.Acid345_3542	ABF42543.1	131	annotation not available
204669.Acid345_3543	ABF42544.1	519	annotation not available
204669.Acid345_3544	ABF42545.1	945	annotation not available
204669.Acid345_3545	ABF42546.1	284	annotation not available
204669.Acid345_3546	rpsT	89	Binds directly to 16S ribosomal RNA
204669.Acid345_3547	ABF42548.1	607	annotation not available
204669.Acid345_3548	ABF42549.1	134	annotation not available
204669.Acid345_3549	ABF42550.1	126	annotation not available
204669.Acid345_3550	ABF42551.1	167	annotation not available
204669.Acid345_3551	ABF42552.1	129	annotation not available
204669.Acid345_3552	ABF42553.1	471	annotation not available
204669.Acid345_3553	ABF42554.1	479	annotation not available
204669.Acid345_3554	ABF42555.1	466	annotation not available
204669.Acid345_3555	ABF42556.1	188	annotation not available
204669.Acid345_3556	ABF42557.1	291	annotation not available
204669.Acid345_3557	ABF42558.1	82	annotation not available
204669.Acid345_3558	ABF42559.1	94	annotation not available
204669.Acid345_3559	ABF42560.1	307	annotation not available
204669.Acid345_3560	ABF42561.1	138	annotation not available
204669.Acid345_3561	ABF42562.1	399	annotation not available
204669.Acid345_3562	ABF42563.1	597	annotation not available
204669.Acid345_3563	ABF42564.1	125	annotation not available
204669.Acid345_3564	ABF42565.1	199	annotation not available
204669.Acid345_3565	ABF42566.1	791	annotation not available
204669.Acid345_3566	ABF42567.1	196	annotation not available
204669.Acid345_3567	ABF42568.1	423	annotation not available
204669.Acid345_3568	ABF42569.1	161	annotation not available
204669.Acid345_3569	ABF42570.1	323	annotation not available
204669.Acid345_3570	ABF42571.1	259	annotation not available
204669.Acid345_3571	ABF42572.1	533	annotation not available
204669.Acid345_3572	lolD	201	Part of the ABC transporter complex LolCDE involved in the translocation of mature outer membrane-directed lipoproteins, from the inner membrane to the periplasmic chaperone, LolA. Responsible for the formation of the LolA-lipoprotein complex in an ATP-dependent manner. 
204669.Acid345_3573	ABF42574.1	818	Belongs to the ClpA/ClpB family. 
204669.Acid345_3574	ABF42575.1	187	annotation not available
204669.Acid345_3575	ABF42576.1	125	annotation not available
204669.Acid345_3576	ABF42577.1	276	annotation not available
204669.Acid345_3577	ABF42578.1	272	annotation not available
204669.Acid345_3578	ABF42579.1	259	annotation not available
204669.Acid345_3579	ABF42580.1	122	annotation not available
204669.Acid345_3580	ABF42581.1	292	annotation not available
204669.Acid345_3581	ABF42582.1	273	annotation not available
204669.Acid345_3582	ABF42583.1	150	annotation not available
204669.Acid345_3583	ABF42584.1	1189	annotation not available
204669.Acid345_3584	ABF42585.1	192	annotation not available
204669.Acid345_3585	ABF42586.1	294	annotation not available
204669.Acid345_3586	ABF42587.1	82	annotation not available
204669.Acid345_3587	ABF42588.1	105	annotation not available
204669.Acid345_3588	ABF42589.1	407	annotation not available
204669.Acid345_3589	ABF42590.1	379	annotation not available
204669.Acid345_3590	ABF42591.1	130	annotation not available
204669.Acid345_3591	ABF42592.1	820	annotation not available
204669.Acid345_3592	ABF42593.1	743	annotation not available
204669.Acid345_3593	ABF42594.1	191	annotation not available
204669.Acid345_3594	ABF42595.1	485	annotation not available
204669.Acid345_3595	ABF42596.1	833	annotation not available
204669.Acid345_3596	ABF42597.1	390	annotation not available
204669.Acid345_3597	ABF42598.1	154	annotation not available
204669.Acid345_3598	ABF42599.1	125	annotation not available
204669.Acid345_3599	ABF42600.1	694	annotation not available
204669.Acid345_3600	ABF42601.1	766	annotation not available
204669.Acid345_3601	ABF42602.1	383	annotation not available
204669.Acid345_3602	ABF42603.1	556	annotation not available
204669.Acid345_3603	ABF42604.1	113	annotation not available
204669.Acid345_3604	ABF42605.1	884	annotation not available
204669.Acid345_3605	ABF42606.1	102	annotation not available
204669.Acid345_3606	ABF42607.1	186	Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase
204669.Acid345_3607	acyP	110	annotation not available
204669.Acid345_3608	apt	182	Catalyzes a salvage reaction resulting in the formation of AMP, that is energically less costly than de novo synthesis. 
204669.Acid345_3609	ABF42610.1	849	annotation not available
204669.Acid345_3610	ABF42611.1	315	annotation not available
204669.Acid345_3611	ABF42612.1	113	annotation not available
204669.Acid345_3612	ABF42613.1	287	Belongs to the UbiA prenyltransferase family. 
204669.Acid345_3613	ABF42614.1	332	annotation not available
204669.Acid345_3614	aroA	435	Catalyzes the transfer of the enolpyruvyl moiety of phosphoenolpyruvate (PEP) to the 5-hydroxyl of shikimate-3-phosphate (S3P) to produce enolpyruvyl shikimate-3-phosphate and inorganic phosphate
204669.Acid345_3615	ABF42616.1	353	annotation not available
204669.Acid345_3616	ABF42617.1	133	annotation not available
204669.Acid345_3617	ABF42618.1	236	annotation not available
204669.Acid345_3618	ruvC	166	Nuclease that resolves Holliday junction intermediates in genetic recombination. Cleaves the cruciform structure in supercoiled DNA by nicking to strands with the same polarity at sites symmetrically opposed at the junction in the homologous arms and leaves a 5'-terminal phosphate and a 3'-terminal hydroxyl group
204669.Acid345_3619	ABF42620.1	681	annotation not available
204669.Acid345_3620	ABF42621.1	172	annotation not available
204669.Acid345_3621	ABF42622.1	906	annotation not available
204669.Acid345_3622	ABF42623.1	1135	Belongs to the helicase family. UvrD subfamily. 
204669.Acid345_3623	ABF42624.1	408	annotation not available
204669.Acid345_3624	ABF42625.1	318	annotation not available
204669.Acid345_3625	ABF42626.1	103	annotation not available
204669.Acid345_3626	ABF42627.1	593	annotation not available
204669.Acid345_3627	ABF42628.1	394	annotation not available
204669.Acid345_3628	murC	468	Cell wall formation
204669.Acid345_3629	murG	361	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II)
204669.Acid345_3630	ABF42631.1	363	Belongs to the SEDS family. 
204669.Acid345_3631	murD	453	Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA). 
204669.Acid345_3632	mraY	379	First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan
204669.Acid345_3633	murF	458	Involved in cell wall formation. Catalyzes the final step in the synthesis of UDP-N-acetylmuramoyl-pentapeptide, the precursor of murein
204669.Acid345_3634	murE	509	Catalyzes the addition of meso-diaminopimelic acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan. 
204669.Acid345_3635	ABF42636.1	729	annotation not available
204669.Acid345_3636	ABF42637.1	160	annotation not available
204669.Acid345_3637	ABF42638.1	56	annotation not available
204669.Acid345_3638	rsmH	313	Specifically methylates the N4 position of cytidine in position 1402 (C1402) of 16S rRNA
204669.Acid345_3639	mraZ	147	Belongs to the MraZ family
204669.Acid345_3640	ABF42641.1	191	annotation not available
204669.Acid345_3641	ABF42642.1	210	annotation not available
204669.Acid345_3642	ABF42643.1	271	annotation not available
204669.Acid345_3643	ABF42644.1	98	annotation not available
204669.Acid345_3644	ABF42645.1	161	annotation not available
204669.Acid345_3645	ABF42646.1	214	Belongs to the UPF0502 family
204669.Acid345_3646	ABF42647.1	586	annotation not available
204669.Acid345_3647	ABF42648.1	821	annotation not available
204669.Acid345_3648	ABF42649.1	226	annotation not available
204669.Acid345_3649	ABF42650.1	155	annotation not available
204669.Acid345_3650	ABF42651.1	132	annotation not available
204669.Acid345_3651	ABF42652.1	152	annotation not available
204669.Acid345_3652	ABF42653.1	337	annotation not available
204669.Acid345_3653	ABF42654.1	347	annotation not available
204669.Acid345_3654	ABF42655.1	331	annotation not available
204669.Acid345_3655	ABF42656.1	506	annotation not available
204669.Acid345_3656	ABF42657.1	371	L-aminopeptidase DmpA; Serine peptidase; MEROPS family S58
204669.Acid345_3657	ABF42658.1	317	annotation not available
204669.Acid345_3658	ABF42659.1	310	annotation not available
204669.Acid345_3659	ABF42660.1	362	annotation not available
204669.Acid345_3660	ABF42661.1	288	annotation not available
204669.Acid345_3661	metK	393	Catalyzes the formation of S-adenosylmethionine (AdoMet) from methionine and ATP. The overall synthetic reaction is composed of two sequential steps, AdoMet formation and the subsequent tripolyphosphate hydrolysis which occurs prior to release of AdoMet from the enzyme. 
204669.Acid345_3662	ahcY	426	May play a key role in the regulation of the intracellular concentration of adenosylhomocysteine
204669.Acid345_3663	ABF42664.1	201	annotation not available
204669.Acid345_3664	ABF42665.1	115	annotation not available
204669.Acid345_3665	ABF42666.1	280	annotation not available
204669.Acid345_3666	ABF42667.1	231	annotation not available
204669.Acid345_3667	ABF42668.1	194	Belongs to the sigma-70 factor family. ECF subfamily. 
204669.Acid345_3668	ABF42669.1	158	annotation not available
204669.Acid345_3669	kdsA	278	Belongs to the KdsA family
204669.Acid345_3670	pyrG	558	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen. Regulates intracellular CTP levels through interactions with the four ribonucleotide triphosphates
204669.Acid345_3671	ABF42672.1	165	annotation not available
204669.Acid345_3672	ABF42673.1	311	annotation not available
204669.Acid345_3673	ABF42674.1	214	annotation not available
204669.Acid345_3674	ABF42675.1	470	annotation not available
204669.Acid345_3675	ABF42676.1	315	annotation not available
204669.Acid345_3676	ABF42677.1	337	annotation not available
204669.Acid345_3677	ABF42678.1	155	annotation not available
204669.Acid345_3678	ABF42679.1	343	annotation not available
204669.Acid345_3679	ABF42680.1	471	annotation not available
204669.Acid345_3680	ABF42681.1	1535	annotation not available
204669.Acid345_3681	ABF42682.1	111	Catalyzes the hydrolysis of the adenine ring of phosphoribosyl-AMP
204669.Acid345_3682	hisG	289	Catalyzes the condensation of ATP and 5-phosphoribose 1- diphosphate to form N'-(5'-phosphoribosyl)-ATP (PR-ATP). Has a crucial role in the pathway because the rate of histidine biosynthesis seems to be controlled primarily by regulation of HisG enzymatic activity. 
204669.Acid345_3683	hisD	415	Catalyzes the sequential NAD-dependent oxidations of L- histidinol to L-histidinaldehyde and then to L-histidine. 
204669.Acid345_3684	hisC	356	Belongs to the class-II pyridoxal-phosphate-dependent aminotransferase family. Histidinol-phosphate aminotransferase subfamily
204669.Acid345_3685	hisB	195	annotation not available
204669.Acid345_3686	hisH	198	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisH subunit catalyzes the hydrolysis of glutamine to glutamate and ammonia as part of the synthesis of IGP and AICAR. The resulting ammonia molecule is channeled to the active site of HisF
204669.Acid345_3687	hisF	253	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit
204669.Acid345_3688	ABF42689.1	228	annotation not available
204669.Acid345_3689	ppc	900	Forms oxaloacetate, a four-carbon dicarboxylic acid source for the tricarboxylic acid cycle
204669.Acid345_3690	ABF42691.1	599	annotation not available
204669.Acid345_3691	ABF42692.1	363	annotation not available
204669.Acid345_3692	ABF42693.1	199	annotation not available
204669.Acid345_3693	ABF42694.1	203	Destroys radicals which are normally produced within the cells and which are toxic to biological systems. 
204669.Acid345_3694	ABF42695.1	550	annotation not available
204669.Acid345_3695	ABF42696.1	94	annotation not available
204669.Acid345_3696	ABF42697.1	254	annotation not available
204669.Acid345_3697	ABF42698.1	256	annotation not available
204669.Acid345_3698	ABF42699.1	88	annotation not available
204669.Acid345_3699	ABF42700.1	81	annotation not available
204669.Acid345_3700	ABF42701.1	327	annotation not available
204669.Acid345_3701	YceI	187	Belongs to the UPF0312 family. 
204669.Acid345_3702	ABF42703.1	197	annotation not available
204669.Acid345_3703	ABF42704.1	83	annotation not available
204669.Acid345_3704	ABF42705.1	251	annotation not available
204669.Acid345_3705	ABF42706.1	155	annotation not available
204669.Acid345_3706	ABF42707.1	220	annotation not available
204669.Acid345_3707	ABF42708.1	193	annotation not available
204669.Acid345_3708	Transaldolase	360	Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway
204669.Acid345_3709	ABF42710.1	211	annotation not available
204669.Acid345_3710	ABF42711.1	214	Belongs to the sigma-70 factor family. ECF subfamily. 
204669.Acid345_3711	ABF42712.1	637	annotation not available
204669.Acid345_3712	ABF42713.1	851	annotation not available
204669.Acid345_3713	ABF42714.1	208	annotation not available
204669.Acid345_3714	ABF42715.1	256	annotation not available
204669.Acid345_3715	ABF42716.1	739	annotation not available
204669.Acid345_3716	ABF42717.1	324	annotation not available
204669.Acid345_3717	ABF42718.1	181	Belongs to the Dps family
204669.Acid345_3718	ABF42719.1	186	annotation not available
204669.Acid345_3719	ABF42720.1	156	annotation not available
204669.Acid345_3720	ABF42721.1	178	annotation not available
204669.Acid345_3721	ABF42722.1	306	annotation not available
204669.Acid345_3722	ABF42723.1	305	annotation not available
204669.Acid345_3723	ABF42724.1	139	annotation not available
204669.Acid345_3724	ABF42725.1	157	annotation not available
204669.Acid345_3725	ABF42726.1	200	annotation not available
204669.Acid345_3726	ABF42727.1	243	annotation not available
204669.Acid345_3727	ABF42728.1	342	annotation not available
204669.Acid345_3728	ABF42729.1	117	annotation not available
204669.Acid345_3729	ABF42730.1	209	annotation not available
204669.Acid345_3730	ABF42731.1	126	annotation not available
204669.Acid345_3731	ABF42732.1	255	annotation not available
204669.Acid345_3732	ABF42733.1	79	annotation not available
204669.Acid345_3733	ABF42734.1	397	annotation not available
204669.Acid345_3734	ABF42735.1	218	annotation not available
204669.Acid345_3735	ABF42736.1	229	Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine. 
204669.Acid345_3736	ABF42737.1	151	annotation not available
204669.Acid345_3737	ABF42738.1	175	Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine. 
204669.Acid345_3738	ABF42739.1	252	annotation not available
204669.Acid345_3740	ABF42740.1	84	annotation not available
204669.Acid345_3741	ABF42741.1	204	Belongs to the Dps family
204669.Acid345_3742	ABF42742.1	318	annotation not available
204669.Acid345_3743	ABF42743.1	300	annotation not available
204669.Acid345_3744	ABF42744.1	225	annotation not available
204669.Acid345_3745	ABF42745.1	280	annotation not available
204669.Acid345_3746	ABF42746.1	169	annotation not available
204669.Acid345_3747	ABF42747.1	163	annotation not available
204669.Acid345_3748	ABF42748.1	211	annotation not available
204669.Acid345_3749	ABF42749.1	1018	annotation not available
204669.Acid345_3750	ABF42750.1	379	annotation not available
204669.Acid345_3751	ABF42751.1	348	annotation not available
204669.Acid345_3752	ABF42752.1	799	Phage-plasmid primase P4-like
204669.Acid345_3753	ABF42753.1	351	annotation not available
204669.Acid345_3754	ABF42754.1	805	annotation not available
204669.Acid345_3755	ABF42755.1	1029	Subunit R is required for both nuclease and ATPase activities, but not for modification
204669.Acid345_3756	ABF42756.1	219	annotation not available
204669.Acid345_3757	ABF42757.1	436	annotation not available
204669.Acid345_3758	ABF42758.1	511	annotation not available
204669.Acid345_3759	ABF42759.1	271	annotation not available
204669.Acid345_3760	ABF42760.1	192	annotation not available
204669.Acid345_3761	ABF42761.1	556	annotation not available
204669.Acid345_3762	ABF42762.1	379	Belongs to the 'phage' integrase family. 
204669.Acid345_3763	ABF42763.1	98	annotation not available
204669.Acid345_3764	ABF42764.1	161	Iron-storage protein, whose ferroxidase center binds Fe(2+) ions, oxidizes them by dioxygen to Fe(3+), and participates in the subsequent Fe(3+) oxide mineral core formation within the central cavity of the protein complex
204669.Acid345_3765	ABF42765.1	277	annotation not available
204669.Acid345_3766	ABF42766.1	465	annotation not available
204669.Acid345_3767	ABF42767.1	488	annotation not available
204669.Acid345_3768	ABF42768.1	299	annotation not available
204669.Acid345_3769	ABF42769.1	218	annotation not available
204669.Acid345_3770	ABF42770.1	1435	annotation not available
204669.Acid345_3771	ABF42771.1	174	annotation not available
204669.Acid345_3772	ABF42772.1	181	annotation not available
204669.Acid345_3773	ABF42773.1	86	annotation not available
204669.Acid345_3774	priA	813	Involved in the restart of stalled replication forks. Recognizes and binds the arrested nascent DNA chain at stalled replication forks. It can open the DNA duplex, via its helicase activity, and promote assembly of the primosome and loading of the major replicative helicase DnaB onto DNA
204669.Acid345_3775	ABF42775.1	273	annotation not available
204669.Acid345_3776	ABF42776.1	412	Catalyzes two steps in the biosynthesis of coenzyme A. In the first step cysteine is conjugated to 4'-phosphopantothenate to form 4- phosphopantothenoylcysteine, in the latter compound is decarboxylated to form 4'-phosphopantotheine
204669.Acid345_3777	ABF42777.1	77	Promotes RNA polymerase assembly. Latches the N- and C- terminal regions of the beta' subunit thereby facilitating its interaction with the beta and alpha subunits. 
204669.Acid345_3778	gmk	233	Essential for recycling GMP and indirectly, cGMP. 
204669.Acid345_3779	ABF42779.1	117	annotation not available
204669.Acid345_3780	ABF42780.1	296	annotation not available
204669.Acid345_3781	ABF42781.1	626	annotation not available
204669.Acid345_3782	ABF42782.1	307	Displays ATPase and GTPase activities
204669.Acid345_3783	ABF42783.1	158	annotation not available
204669.Acid345_3784	ABF42784.1	222	annotation not available
204669.Acid345_3785	ABF42785.1	265	annotation not available
204669.Acid345_3786	ABF42786.1	177	annotation not available
204669.Acid345_3787	ABF42787.1	238	annotation not available
204669.Acid345_3788	ABF42788.1	223	Catalyzes the ADP transfer from ATP to D-glycero-beta-D- manno-heptose 1-phosphate, yielding ADP-D-glycero-beta-D-manno-heptose. 
204669.Acid345_3789	ABF42789.1	186	annotation not available
204669.Acid345_3790	gmhA	200	Catalyzes the isomerization of sedoheptulose 7-phosphate in D-glycero-D-manno-heptose 7-phosphate
204669.Acid345_3791	ABF42791.1	428	annotation not available
204669.Acid345_3792	ABF42792.1	429	annotation not available
204669.Acid345_3793	ABF42793.1	627	annotation not available
204669.Acid345_3794	ABF42794.1	719	annotation not available
204669.Acid345_3795	ABF42795.1	475	annotation not available
204669.Acid345_3796	ABF42796.1	517	annotation not available
204669.Acid345_3797	ABF42797.1	471	annotation not available
204669.Acid345_3798	ABF42798.1	449	annotation not available
204669.Acid345_3799	ABF42799.1	220	annotation not available
204669.Acid345_3800	ABF42800.1	465	annotation not available
204669.Acid345_3801	ABF42801.1	384	annotation not available
204669.Acid345_3802	ABF42802.1	403	annotation not available
204669.Acid345_3803	ABF42803.1	344	annotation not available
204669.Acid345_3804	ABF42804.1	774	annotation not available
204669.Acid345_3805	ABF42805.1	314	annotation not available
204669.Acid345_3806	ABF42806.1	478	annotation not available
204669.Acid345_3807	ABF42807.1	493	annotation not available
204669.Acid345_3808	ABF42808.1	561	annotation not available
204669.Acid345_3809	ABF42809.1	191	annotation not available
204669.Acid345_3810	hldE	486	Catalyzes the phosphorylation of D-glycero-D-manno-heptose 7- phosphate at the C-1 position to selectively form D-glycero-beta-D- manno-heptose-1,7-bisphosphate
204669.Acid345_3811	ABF42811.1	90	annotation not available
204669.Acid345_3812	hldD	334	Catalyzes the interconversion between ADP-D-glycero-beta-D- manno-heptose and ADP-L-glycero-beta-D-manno-heptose via an epimerization at carbon 6 of the heptose
204669.Acid345_3813	fcl	331	Catalyzes the two-step NADP-dependent conversion of GDP-4- dehydro-6-deoxy-D-mannose to GDP-fucose, involving an epimerase and a reductase reaction
204669.Acid345_3814	gmd	360	Catalyzes the conversion of GDP-D-mannose to GDP-4-dehydro-6- deoxy-D-mannose
204669.Acid345_3815	ABF42815.1	227	annotation not available
204669.Acid345_3816	ABF42816.1	645	annotation not available
